REPORT_NO,CONTRIB_TYPE,CONTRIB_CODE,PERSON_ID,VEHICLE_ID
DA39060021,Person,07,0f6a9748-33f3-43d3-ae54-30cafcf608c2,
MSP6171006R,Person,07,128f836f-198a-4f12-9577-0ec3387a1948,
MSP6171006R,Person,09,128f836f-198a-4f12-9577-0ec3387a1948,
MSP6171006R,Person,24,128f836f-198a-4f12-9577-0ec3387a1948,
MSP6171006R,Person,00,8e821d82-90cb-4cb4-902f-e23ef844d97b,
CP01360009,Person,18,39d8086f-d746-40ed-ae75-a67c73c5a3c8,
CP01360009,Person,07,39d8086f-d746-40ed-ae75-a67c73c5a3c8,
DA39060021,Person,11,0f6a9748-33f3-43d3-ae54-30cafcf608c2,
DA39060021,Person,14,0f6a9748-33f3-43d3-ae54-30cafcf608c2,
DA39060021,Person,60.88,0f6a9748-33f3-43d3-ae54-30cafcf608c2,
DA39060021,Person,00,38484676-0928-4a92-a4bc-e8ad653b2b1e,
ADF991001P,Person,00,5ba88bd0-a086-4978-b89c-cc2041a34387,
AE56080011,Person,00,5ebf31c8-a7d9-4d8e-9926-6c11756c74f4,
AE56080011,Person,00,d650c559-2fae-4d4d-b77b-ca3cca2182b8,
ADJ195000T,Person,00,ec2e7074-063e-4d75-a6c8-164285964b00,
CA77520004,Person,00,28f2bcb2-f407-45e8-8e1f-42f960e76a38,
CA77520004,Person,00,df014b0b-c37a-4c17-8257-32902644f869,
MSP6149003M,Person,07,1e715463-029d-4c16-a2db-64ac83b36318,
DA3617001D,Person,09,750c5720-e060-40b5-8d4b-a61aff7be271,
DA3617001D,Person,11,750c5720-e060-40b5-8d4b-a61aff7be271,
DA3617001D,Person,07,750c5720-e060-40b5-8d4b-a61aff7be271,
DA3617001D,Person,12,750c5720-e060-40b5-8d4b-a61aff7be271,
MCP2823001S,Person,02,f28700e8-48cb-4eaf-9eb1-5d0c523fe296,
MCP2823001S,Person,07,f28700e8-48cb-4eaf-9eb1-5d0c523fe296,
MCP2823001S,Person,24,f28700e8-48cb-4eaf-9eb1-5d0c523fe296,
MCP2823001S,Person,39.88,f28700e8-48cb-4eaf-9eb1-5d0c523fe296,
MCP2823001S,Person,00,0a259975-1d92-40e0-a780-4cc834a98dcd,
AC17870019,Person,07,84055658-8333-4224-800b-b6470da80689,
AC17870019,Person,00,9b150953-fcc6-418e-be93-547e080d038f,
DA3617001D,Person,23,750c5720-e060-40b5-8d4b-a61aff7be271,
DA3617001D,Person,24,750c5720-e060-40b5-8d4b-a61aff7be271,
DA3617001D,Person,26,750c5720-e060-40b5-8d4b-a61aff7be271,
DA3617001D,Person,00,c840fa59-82dd-48e5-bcb1-3db1983fc844,
CB5783001M,Person,11,5c04f64a-8c41-4d85-a6c6-390dabb5c9b8,
CB5783001M,Person,00,2e759cdf-e197-49e3-8152-abb65ce649e9,
MSP6149003M,Person,21,1e715463-029d-4c16-a2db-64ac83b36318,
MSP6149003M,Person,22,1e715463-029d-4c16-a2db-64ac83b36318,
MSP6149003M,Person,70.88,1e715463-029d-4c16-a2db-64ac83b36318,
MSP6149003M,Person,60.88,1e715463-029d-4c16-a2db-64ac83b36318,
MSP6149003M,Person,00,b4d0a6ec-a88a-4b2d-a7e3-68c82cb60bd6,
MSP6299004V,Person,21,2ba69388-6267-441a-98ef-f4092fa14927,
MSP6299004V,Person,22,2ba69388-6267-441a-98ef-f4092fa14927,
MSP6299004V,Person,60.88,2ba69388-6267-441a-98ef-f4092fa14927,
MSP6299004V,Person,00,1fc7cb02-4e3f-4957-997e-c7087c836b09,
AE4379006H,Person,22,bd62ec52-fb73-44b9-8bad-15be8fc759e0,
AE4379006H,Person,60.88,bd62ec52-fb73-44b9-8bad-15be8fc759e0,
AE4379006H,Person,00,57e4f743-7569-4b7d-a9b6-032384eee1e1,
CB54250007,Person,25,b1a6adb4-0990-4ad3-9638-7f90fe26f667,
MSP58580068,Person,22,d46c9cea-d5bf-4d67-aecf-5f7fdf6da87f,
MSP58580068,Person,21,d46c9cea-d5bf-4d67-aecf-5f7fdf6da87f,
MSP58580068,Person,07,d46c9cea-d5bf-4d67-aecf-5f7fdf6da87f,
AE58190019,Person,60.88,e5c3f4c6-a1d9-4cfa-b314-652bfbce7bdb,
AE5714001K,Person,00,2e9cafe4-8bea-4b1c-90dd-d76f1d497b1a,
MSP58580068,Person,00,c50bd32f-700f-487a-b1c5-d91bef7ff7e0,
AE57620004,Person,00,4db02077-b5f9-42b6-b00c-6c10291bbdb4,
DA34190010,Person,07,cdaffc19-554d-4f5d-9526-c0b5974a61dd,
DA34190010,Person,39.88,cdaffc19-554d-4f5d-9526-c0b5974a61dd,
DA34190010,Person,60.88,cdaffc19-554d-4f5d-9526-c0b5974a61dd,
DA34190010,Person,75.88,cdaffc19-554d-4f5d-9526-c0b5974a61dd,
MCP2633000S,Person,13,e3f9b628-dbf1-4c6d-8b95-64a3f2882fd1,
MCP2633000S,Person,11,e3f9b628-dbf1-4c6d-8b95-64a3f2882fd1,
MCP2633000S,Person,00,07e763b9-9658-41eb-a297-f74cc7eafadc,
ZK0187000K,Person,00,e1d03246-bcce-4c4f-8601-828f9ba2b2cc,
MCP26860012,Person,02,63b5d548-5dff-41e1-8a67-49e82cd7932c,
MCP26860012,Person,13,63b5d548-5dff-41e1-8a67-49e82cd7932c,
MCP26860012,Person,07,63b5d548-5dff-41e1-8a67-49e82cd7932c,
MCP26860012,Person,21,63b5d548-5dff-41e1-8a67-49e82cd7932c,
MCP26860012,Person,00,23ba497d-1f4c-4cc5-a25f-68d5c4b49e2e,
MSP59100045,Person,07,6bffe3db-c326-4ae6-9333-a41a14dfd89f,
MSP59100045,Person,22,6bffe3db-c326-4ae6-9333-a41a14dfd89f,
MCP2664001P,Person,00,15cf4fe9-d459-424d-84f9-ba55b3ca48d2,
MCP2664001P,Person,70.88,f199b942-9496-402d-8ccd-69acc4c5999c,
MCP2664001P,Person,00,f102b8ba-a1b2-43e1-9501-0af065d297e1,
ADX007001R,Person,12,d5eeb59a-b0cb-4f26-ad79-71ee80d5f4dd,
BJ0082000D,Person,07,fa0e58c7-8755-4889-9d2a-a27a5bcf4193,
ADX007001R,Person,70.88,d5eeb59a-b0cb-4f26-ad79-71ee80d5f4dd,
CBPD0048000Z,Person,75.88,a0038681-577c-4ba8-9863-2769f5a100c4,
CBPD0048000Z,Person,21,a0038681-577c-4ba8-9863-2769f5a100c4,
ZH0540000K,Person,00,4d4ebd0b-4f86-4608-8b4d-b7de71d069c8,
ZH0540000K,Person,00,0553f6c8-201d-4d08-9003-f3a8b1a997ed,
MSP59100045,Person,21,6bffe3db-c326-4ae6-9333-a41a14dfd89f,
MSP59100045,Person,60.88,6bffe3db-c326-4ae6-9333-a41a14dfd89f,
MSP59100045,Person,00,e2e44599-846c-4eee-99a3-12cc01ff4371,
DA30400003,Person,00,2f3a3542-6bf9-4528-bf2e-1f7fe8b65285,
DA39730007,Person,00,46ce1574-d43e-4c6f-8aaa-3a7266fca200,
DA39730007,Person,00,6a099742-a200-44df-921e-e8cdad16d8d0,
ZR01250002,Person,07,b476415f-b52b-48a1-8384-70f47b88c126,
ZR01250002,Person,70.88,b476415f-b52b-48a1-8384-70f47b88c126,
ZR01250002,Person,11,b476415f-b52b-48a1-8384-70f47b88c126,
ZR01250002,Person,00,a4a71c08-3017-4e0b-8799-6bb11c842f2b,
AE58640003,Person,60.88,7f5fa0d5-c66e-4583-9490-45bc3d2ff327,
AE58640003,Person,00,571ebd50-b062-4997-87e0-39dd6c8efb89,
MSP6581000B,Person,11,44ec8f4b-9ff7-4ab8-ab68-d4b5b90c7204,
MSP6581000B,Person,07,44ec8f4b-9ff7-4ab8-ab68-d4b5b90c7204,
AE36270007,Person,00,84982bfd-9344-4773-b992-b7b3f0b5332f,
AE58600004,Person,07,8ebbc36d-7168-49da-8f40-e518f6bbe458,
MSP6581000B,Person,00,17c74e05-48f0-44a6-ac82-3c32a186b445,
ADJ494001N,Person,60.88,8eb9e45e-9e6c-4d3f-b03f-5e98af0975a5,
MSP6120000R,Person,07,9c2135ad-7631-4d39-b4af-7b03a691ce15,
AC14460011,Person,00,ed3680c0-fbfc-4a4b-932f-a6275a5a99d9,
AC20690011,Person,00,3f73c9be-5933-4971-9ff6-959217bba55e,
MSP6120000R,Person,15,9c2135ad-7631-4d39-b4af-7b03a691ce15,
MSP6120000R,Person,21,9c2135ad-7631-4d39-b4af-7b03a691ce15,
MSP6120000R,Person,60.88,9c2135ad-7631-4d39-b4af-7b03a691ce15,
MSP6120000R,Person,00,aa39ff8f-8512-450e-8af4-a8f22e598c93,
MSP6062001S,Person,00,31557304-bed6-48ab-a24b-8fbdf4724b9c,
CD0612000T,Person,07,7108094d-4495-428b-9d39-1ed5ebe6236a,
DD5508001H,Person,21,bb8d4ac3-4eed-4616-addf-87fab96d51dd,
DD5508001H,Person,22,bb8d4ac3-4eed-4616-addf-87fab96d51dd,
CB5510000F,Person,00,c4f78c46-a446-44c5-b892-c8899c14e2a8,
DD5508001H,Person,00,670ea5bf-131e-478d-8d7f-218c64ae2399,
MCP2666000Z,Person,05,01f9d914-f2a6-4800-afa4-2e2d07152355,
MCP2666000Z,Person,39.88,01f9d914-f2a6-4800-afa4-2e2d07152355,
CB5510000F,Person,07,0c783144-882a-4b79-8ec6-deb379d51e2f,
CB58750006,Person,21,e31868dc-d0ad-4ec4-9538-09fae1093114,
ADI978000Y,Person,75.88,1af13fe9-7c5b-4d03-91dd-821cc050c6fc,
AE5731001H,Person,07,e26d9a7e-4f12-4eb6-9435-dac0a141296e,
AE5731001H,Person,00,475b4cdc-6ef0-4723-b9c3-4c24064151ee,
CB52620010,Person,00,47dc6c69-5a4d-477e-b556-555614604a48,
CB52620010,Person,00,982f1eef-45b8-4657-8126-fe6059d0f2ae,
MCP2664001Q,Person,22,5645c719-5248-4086-a45e-03330399cf8e,
MCP2664001Q,Person,20,e9a7b8aa-6cf3-4bd8-9c2a-e7a214e26841,
DA3961000D,Person,07,ece72422-b223-44b2-9011-64d066b109b5,
ZR0306000Y,Person,07,f0384c5b-2a9d-45c5-a752-46488e70c7fb,
ZR0306000Y,Person,22,f0384c5b-2a9d-45c5-a752-46488e70c7fb,
ZR0306000Y,Person,00,1d6d9399-1ad9-4acc-9e70-3aca7c190135,
MCP28470017,Person,02,0533740e-27bf-4bd0-b8d8-909c527f1b22,
MCP28470017,Person,02,0533740e-27bf-4bd0-b8d8-909c527f1b22,
MCP28470017,Person,07,0533740e-27bf-4bd0-b8d8-909c527f1b22,
MCP28470017,Person,39.88,0533740e-27bf-4bd0-b8d8-909c527f1b22,
MCP28470017,Person,60.88,0533740e-27bf-4bd0-b8d8-909c527f1b22,
MSP61650070,Person,09,98a2a2a0-192d-42bb-965a-d2af6e6dd823,
MSP61650070,Person,24,98a2a2a0-192d-42bb-965a-d2af6e6dd823,
MSP61650070,Person,00,86e3b408-676d-4ffe-ab56-95cefffedb0d,
AC1793000X,Person,70.88,830c8753-1776-4c03-9023-ed3a3c70740f,
MCP2564000T,Person,21,16ee8961-7b39-4009-ab54-dd494524dc75,
DA3647000H,Person,02,d6522975-3cff-42f4-8b16-c1eda05de47d,
DA3647000H,Person,06,d6522975-3cff-42f4-8b16-c1eda05de47d,
DA3647000H,Person,07,d6522975-3cff-42f4-8b16-c1eda05de47d,
AC2098000S,Person,00,087dfb7a-5f2f-445d-abf1-888a970032a6,
AC2098000S,Person,21,7ad11f5b-cfb6-433f-bba0-9e64036124f7,
AE58420010,Person,00,e65cdd16-403d-4c47-9ab9-9f1bfc936230,
AE57260017,Person,00,7ddc24ed-dc3c-48d6-a5e6-474d00f9d1f4,
AE57260017,Person,00,c227d291-d3c7-4b3f-98d5-b90a9e8c3797,
MSP62280011,Person,07,aa9de6b6-da2b-47c5-bdbb-de14b1fbc05d,
MSP62280011,Person,21,aa9de6b6-da2b-47c5-bdbb-de14b1fbc05d,
MSP62280011,Person,22,aa9de6b6-da2b-47c5-bdbb-de14b1fbc05d,
MSP62280011,Person,00,bf6f0db9-3ee3-42a7-96a7-d02a58b7f999,
CB5709000J,Person,60.88,f6967e83-6a1e-4fdd-ac04-2803786899ce,
AE3744000T,Person,07,41472daf-b736-43cf-9f82-270012bc167e,
AE3744000T,Person,00,93437ed4-38cf-41b0-a2c0-384e3186a896,
AE5805000P,Person,00,b5c4f942-b115-4c4d-b771-b43dc80c1ab7,
MCP2848002D,Person,60.88,ebd79549-23d4-4997-9169-05c57020aad6,
MCP2848002D,Person,00,1e95af5c-d939-4b43-a1b8-294da94208f4,
MSP47240011,Person,00,5db5983f-273b-4f57-8e16-2dc3dd05bc41,
AC2097000S,Person,00,abdef1f6-2047-4ddd-be4e-c23119a14e5e,
AC2097000S,Person,00,16b0a8e5-f92a-4ae3-a798-6780b5c4236c,
DA38110017,Person,00,77774a91-bb47-4cbc-a602-91ba2b3d3bfc,
DA38110017,Person,00,941efd53-64f9-4488-9c08-5fa2acc2935e,
MSP5279001P,Person,06,543a39d9-b67c-495a-9f93-1a6fdb790028,
MSP5279001P,Person,07,543a39d9-b67c-495a-9f93-1a6fdb790028,
MSP5279001P,Person,09,543a39d9-b67c-495a-9f93-1a6fdb790028,
MSP5279001P,Person,39.88,543a39d9-b67c-495a-9f93-1a6fdb790028,
DE1137000B,Person,07,cccceb29-c3b2-47fc-9dce-f27954a84e97,
DE1137000B,Person,11,cccceb29-c3b2-47fc-9dce-f27954a84e97,
DE1137000B,Person,00,861c5278-749a-4dc2-b91f-a7200d78eb81,
ADJ614000M,Person,00,d823de8f-7dc5-48b5-b1de-0fb07b26ca95,
ADJ614000M,Person,00,80a612ec-514e-4eaa-af90-6bea103d124f,
MSP62250059,Person,02,f5fecc1b-4895-4664-ac63-9e6b442f728f,
MSP62250059,Person,07,f5fecc1b-4895-4664-ac63-9e6b442f728f,
MSP62250059,Person,14,f5fecc1b-4895-4664-ac63-9e6b442f728f,
MSP62250059,Person,24,f5fecc1b-4895-4664-ac63-9e6b442f728f,
MSP62250059,Person,60.88,f5fecc1b-4895-4664-ac63-9e6b442f728f,
MSP62250059,Person,00,dedcba68-a85c-40c3-87c3-da131ebee892,
BK02800005,Person,00,2ac0e6d3-caa3-4df1-b74b-5b1b68a68522,
ZK02090018,Person,39.88,5bd864fc-4b42-413a-8206-bf73bb6269d3,
ZK02090018,Person,21,5bd864fc-4b42-413a-8206-bf73bb6269d3,
ZK02090018,Person,12,5bd864fc-4b42-413a-8206-bf73bb6269d3,
AE5528000N,Person,07,ee410175-8198-48c3-9f2a-91d7fb0eec54,
AE5528000N,Person,23,ee410175-8198-48c3-9f2a-91d7fb0eec54,
AC1949001H,Person,02,387bd207-af46-472e-b9a6-c937db36eb37,
AC1949001H,Person,07,387bd207-af46-472e-b9a6-c937db36eb37,
ZU7851000W,Person,00,f422a8c0-8818-4df5-88ff-ffba69c4ae1a,
DE4187000H,Person,00,1ce7110b-1f2a-4e3a-87d0-b4874b5a3b78,
DE4187000H,Person,00,b632c2ae-7a78-4d0b-aac6-6635cadfc574,
MSP6070006R,Person,09,3267e192-b43c-4d76-a247-5d4a7cd56255,
MSP6070006R,Person,74.88,3267e192-b43c-4d76-a247-5d4a7cd56255,
MSP6070006R,Person,07,3267e192-b43c-4d76-a247-5d4a7cd56255,
MSP6070006R,Person,00,9b99e2c2-fb8b-4b85-8f62-263af5ef38ea,
ADJ297001F,Person,00,2e52b3a4-797c-441a-81b0-a08a8e0f309e,
ADJ754000B,Person,00,eaa8814e-765f-4e67-9414-7bd2942f337c,
AE5531000Y,Person,00,d201ed0a-e7d8-4d14-818d-677a8dde259a,
MDTA1375000Q,Person,00,ffa51898-7093-4e28-b122-1becc3087488,
MDTA1375000Q,Person,00,98b3923b-4270-4752-ae66-6681ea5f460b,
ADJ310000S,Person,00,54aebb8b-dc45-4f6c-9385-38f7c4148e2b,
ADJ310000S,Person,00,024658f9-f85f-43d7-b5b2-44dd90b2ff20,
AE57950014,Person,75.88,f8764991-8bf8-49b7-823a-a70fbe7a7e21,
MSP63040066,Person,39.88,f091e640-ccc8-4f73-a239-179472d39050,
MSP63040066,Person,73.88,f091e640-ccc8-4f73-a239-179472d39050,
CB5881000J,Person,00,0abf2cfa-7b6a-4fed-99ec-1af640eadf69,
DA31840003,Person,00,d389c0e9-edde-4cab-abc6-dbde161c4753,
MSP63200028,Person,07,8f1ee35e-4a68-4f8c-ae72-ab66720dce98,
MSP63200028,Person,60.88,8f1ee35e-4a68-4f8c-ae72-ab66720dce98,
MSP63200028,Person,00,049bba5f-08eb-440f-809d-3805b0d60a74,
MSP63200028,Person,00,d1d39f47-a2fd-4e08-8208-84930eca6c11,
AE5001000P,Person,07,8d9e1f7d-fd39-4708-93c9-fbbe0d89a544,
AE5001000P,Person,09,8d9e1f7d-fd39-4708-93c9-fbbe0d89a544,
AE5001000P,Person,15,8d9e1f7d-fd39-4708-93c9-fbbe0d89a544,
AE5001000P,Person,00,43a3cf19-9e31-4873-92ff-851f5dea8d46,
AE5001000P,Person,00,9d99b9d2-4a41-497d-a74b-facfe535dcf3,
AE49980047,Person,22,d143c7b3-e6c4-4662-a22c-d996e2c5b066,
AE49980047,Person,00,c39e5c91-39c7-4b23-bcb3-be8cdeb4eaf4,
MSP6589001J,Person,00,1fb9353d-0ec0-4214-a1b2-2a9e636351af,
MSP6589001J,Person,00,c6264c2c-26a3-42f6-941e-9f9a40188017,
MSP60840022,Person,02,09423426-c451-4dd0-9e41-ad927e8d830f,
MSP60840022,Person,14,09423426-c451-4dd0-9e41-ad927e8d830f,
MSP60840022,Person,39.88,09423426-c451-4dd0-9e41-ad927e8d830f,
MSP60840022,Person,60.88,09423426-c451-4dd0-9e41-ad927e8d830f,
MSP60840022,Person,07,09423426-c451-4dd0-9e41-ad927e8d830f,
ADF051003T,Person,00,89f8b9b0-7747-4450-8b64-ebd147d4064a,
ADF051003T,Person,11,f6d10eb0-2a22-458a-922d-b5b64054abed,
ADF051003T,Person,07,f6d10eb0-2a22-458a-922d-b5b64054abed,
DA32960007,Person,00,682d9f56-739a-4b64-a58e-1e8c14bad183,
DE2156000D,Person,21,c028ca8d-4899-463f-9465-6d02a135bfaa,
DE2156000D,Person,22,c028ca8d-4899-463f-9465-6d02a135bfaa,
BS03830004,Person,05,cf52ab07-7bc8-4c19-a81f-ce5be108b9de,
BS03830004,Person,07,cf52ab07-7bc8-4c19-a81f-ce5be108b9de,
BS03830004,Person,39.88,cf52ab07-7bc8-4c19-a81f-ce5be108b9de,
DA3809000R,Person,07,5648b570-149c-461d-8c38-f4dcc2d72509,
MCP2900001D,Person,02,716dc76b-4585-490f-ba44-d03063f095d9,
MCP2900001D,Person,07,716dc76b-4585-490f-ba44-d03063f095d9,
MCP2900001D,Person,60.88,716dc76b-4585-490f-ba44-d03063f095d9,
MCP2900001D,Person,11,716dc76b-4585-490f-ba44-d03063f095d9,
MCP2900001D,Person,00,45965dcc-f2cc-491d-9c28-6354242d5e24,
DA3809000R,Person,00,a593e9e4-46b7-4f8c-9b8c-abe1a1119912,
ADI2430001,Person,00,7a76ef4e-5f71-4abd-95f9-417434d35893,
BJ0159001M,Person,00,8686c86a-91bc-4146-97d0-cb6279726216,
DA3380000R,Person,07,8eb4f88d-0fe0-4141-8393-9aac427e54d7,
EJ7833001M,Person,11,f52958a4-6d7d-43a1-92a1-6f6ede230532,
EJ7833001M,Person,07,f52958a4-6d7d-43a1-92a1-6f6ede230532,
EJ7833001M,Person,00,d8df6cfa-00ac-43dc-a53c-b0fe04f6dab4,
MSP6048006R,Person,00,a1285a8d-ae90-4b80-95b2-60a22803a719,
MSP6048006R,Person,09,74d13d57-d025-4dc1-8343-2a5455d6f5ee,
MSP6048006R,Person,07,74d13d57-d025-4dc1-8343-2a5455d6f5ee,
DA37970014,Person,60.88,a7411499-bb34-49ad-9ea5-b44815ff8995,
DA37970014,Person,40.88,a7411499-bb34-49ad-9ea5-b44815ff8995,
DA37970014,Person,07,a7411499-bb34-49ad-9ea5-b44815ff8995,
DA37970014,Person,12,a7411499-bb34-49ad-9ea5-b44815ff8995,
DA37970014,Person,00,5467d691-0453-4641-b1e4-c3d888d3b0a6,
MSP5859003N,Person,21,2782233a-30e3-444a-a4de-1b52fc44c7fe,
MSP5859003N,Person,22,2782233a-30e3-444a-a4de-1b52fc44c7fe,
MSP5859003N,Person,07,2782233a-30e3-444a-a4de-1b52fc44c7fe,
MSP5859003N,Person,00,e1e3450e-9d18-460e-860d-a7284f4b3979,
MSP5859003N,Person,00,f47527a6-a8dd-46d0-979b-f316d5cf8753,
MSP5859003N,Person,00,7713faad-77a4-4923-aa45-baf1c4780353,
AE5832000T,Person,00,5aeb5f4f-2127-4c75-ab05-718ee6a257d7,
ADJ607000W,Person,00,cc308304-94fd-4601-be02-02d38d01cba5,
DE41020016,Person,07,bd26876a-15a8-4067-bdbd-5226abfb3f03,
DE41020016,Person,21,bd26876a-15a8-4067-bdbd-5226abfb3f03,
DE41020016,Person,23,bd26876a-15a8-4067-bdbd-5226abfb3f03,
AE5766000V,Person,00,ac576ed5-22d5-456e-9e04-688514f9e0cd,
AE5766000V,Person,00,6f8028e7-a672-4b9c-afd8-df9523b86e90,
AC1798001R,Person,00,8daa5df6-2a94-4ca2-92a5-30e114d0034f,
ZH03490014,Person,00,15556bd0-1e95-4758-9622-69840a0d7e6d,
ZH03490012,Person,00,7c3b23f8-02ea-4aeb-8bad-0a564443ec9b,
ZH03490012,Person,00,22731b7a-5805-48ae-be13-2754d180494c,
MSP61570062,Person,24,ce86280e-19a0-4b63-8886-6fbfade7179d,
MSP61570062,Person,21,ce86280e-19a0-4b63-8886-6fbfade7179d,
MSP61570062,Person,00,8a7d38f3-4b68-4777-b347-e0c56f8503eb,
MCP2664001R,Person,70.88,a1a291ff-12b0-46b7-849d-1d3d67c75e89,
MCP2664001R,Person,60.88,a1a291ff-12b0-46b7-849d-1d3d67c75e89,
MCP2664001R,Person,00,3a73dd88-d013-40c9-a1b9-b7a1e320c1f7,
ADJ385002F,Person,00,a6a14dbd-ca36-413d-89f0-823b2344e679,
AE54660044,Person,07,26016ef8-cb49-4a1a-8e26-fb0245a0575e,
AE54660044,Person,11,26016ef8-cb49-4a1a-8e26-fb0245a0575e,
AE54660044,Person,00,436541f0-1ac0-4276-b231-4c199845e229,
MSP5910003W,Person,07,f32ce362-03e0-435d-b81b-b4ec7165c08d,
MSP5910003W,Person,09,f32ce362-03e0-435d-b81b-b4ec7165c08d,
ADJ006000W,Person,07,a27fa611-8ad6-419b-904e-9b51257ffb93,
ADJ006000W,Person,00,3b4deca0-3b16-4174-bda4-766f75a73c11,
MSP59600056,Person,11,7fb76a5a-332c-4051-a680-fce7d9edc453,
MSP59600056,Person,07,7fb76a5a-332c-4051-a680-fce7d9edc453,
MSP59600056,Person,00,d53fcb24-1803-440b-af6f-3f9fd977eb2e,
CB5317000Z,Person,60.88,4f7ec9f9-4a71-4573-a535-4d81c3db329c,
CB5317000Z,Person,39.88,4f7ec9f9-4a71-4573-a535-4d81c3db329c,
CB5317000Z,Person,07,4f7ec9f9-4a71-4573-a535-4d81c3db329c,
CB5317000Z,Person,14,4f7ec9f9-4a71-4573-a535-4d81c3db329c,
AE5613000L,Person,07,9b5e02a8-203c-4935-97cc-b42fb3e16807,
AE5613000L,Person,00,b3e76127-bff3-41c9-b114-f0fe6473bba0,
AC2055000X,Person,00,22183b9e-5cbe-453c-afae-5bb41c5e1b57,
AC2055000X,Person,00,ee2c559c-c9b6-410e-b512-0480a266d251,
MSP5910003W,Person,21,f32ce362-03e0-435d-b81b-b4ec7165c08d,
MSP5910003W,Person,22,f32ce362-03e0-435d-b81b-b4ec7165c08d,
MSP5910003W,Person,24,f32ce362-03e0-435d-b81b-b4ec7165c08d,
MSP5910003W,Person,60.88,f32ce362-03e0-435d-b81b-b4ec7165c08d,
MSP5910003W,Person,00,4bff8580-46ea-4af2-9438-01645960446b,
MSP59100044,Person,07,63133b99-4a1d-40f8-8dd0-60ea76e108e1,
MSP59100044,Person,21,63133b99-4a1d-40f8-8dd0-60ea76e108e1,
MSP59100044,Person,22,63133b99-4a1d-40f8-8dd0-60ea76e108e1,
MSP59100044,Person,60.88,63133b99-4a1d-40f8-8dd0-60ea76e108e1,
MSP59100044,Person,00,802659e0-969d-4a7d-8974-d82922bcf834,
MTA02280006,Person,00,ff8abf94-8b94-4fc2-957f-ad4604ede5ca,
MTA02280006,Person,00,c8bb0c46-fa35-4b7e-8769-f16f4c692a01,
ZL06510003,Person,39.88,34cbb19e-6653-4718-8e9d-75e0527695f3,
ADG967001L,Person,15,6ea2f12a-4570-4fd2-b69e-13f904f4bccb,
ADG967001L,Person,07,6ea2f12a-4570-4fd2-b69e-13f904f4bccb,
DA3791001F,Person,02,3b6c2088-57ef-4c97-a0c0-3fd7f3db334f,
DA3791001F,Person,07,3b6c2088-57ef-4c97-a0c0-3fd7f3db334f,
DA3791001F,Person,09,3b6c2088-57ef-4c97-a0c0-3fd7f3db334f,
DE3160001T,Person,00,7df3593f-6c9f-4abb-9963-c1e7a6b61b5d,
DE3160001T,Person,00,bfda0419-96e9-4f2e-9c11-c993d2a6059e,
MSP64890046,Person,01,9930537f-0103-46fe-9bf8-fbe7d389822c,
MSP64890046,Person,07,9930537f-0103-46fe-9bf8-fbe7d389822c,
MSP64890046,Person,15,9930537f-0103-46fe-9bf8-fbe7d389822c,
MSP64890046,Person,75.88,9930537f-0103-46fe-9bf8-fbe7d389822c,
MSP64890046,Person,70.88,9930537f-0103-46fe-9bf8-fbe7d389822c,
MSP6366003V,Person,00,bf0477ca-0ba5-435c-bea7-1d61748c565b,
MSP6366003V,Person,00,28c29222-a638-4810-b5f0-7c35893f5ef1,
AE5025001B,Person,39.88,ae06ed53-646c-4b9b-813f-e9d0a8da51c5,
MSP6156003D,Person,02,a0c1497d-5ec7-4294-b6d6-ce474812ee8b,
MSP6156003D,Person,07,a0c1497d-5ec7-4294-b6d6-ce474812ee8b,
MSP6156003D,Person,09,a0c1497d-5ec7-4294-b6d6-ce474812ee8b,
MSP6156003D,Person,15,a0c1497d-5ec7-4294-b6d6-ce474812ee8b,
MSP6156003D,Person,17,a0c1497d-5ec7-4294-b6d6-ce474812ee8b,
MSP6156003D,Person,39.88,a0c1497d-5ec7-4294-b6d6-ce474812ee8b,
DE21990003,Person,11,f88dd9fc-6cf7-466b-b874-528599c484d7,
DE21990003,Person,00,cb1ff92c-c102-4fc8-a094-0f97e4984173,
DE21990003,Person,00,666af134-fb08-4ca1-949c-9ffe98c922e2,
AC1075000X,Person,00,36013340-eaa7-4501-9e96-2711c5421da9,
AC1075000X,Person,00,28b74494-5cfa-442d-9cb3-48ff2e2defb7,
MCP30160007,Person,07,455c0833-ea55-4d83-a115-606d87c9c677,
MCP30160007,Person,09,455c0833-ea55-4d83-a115-606d87c9c677,
MCP30160007,Person,60.88,455c0833-ea55-4d83-a115-606d87c9c677,
AE54250018,Person,00,f56e6988-bece-472f-88b7-a60ccc37cf65,
ZA0531000M,Person,02,5dcc3117-5566-4127-a900-fc96034c01ac,
ZA0531000M,Person,07,5dcc3117-5566-4127-a900-fc96034c01ac,
MDTA15710005,Person,07,98934d4c-c8c7-4340-a7ea-c3aa1c77386e,
MDTA15710005,Person,21,98934d4c-c8c7-4340-a7ea-c3aa1c77386e,
MDTA15710005,Person,73.88,98934d4c-c8c7-4340-a7ea-c3aa1c77386e,
ZA0531000M,Person,22,5dcc3117-5566-4127-a900-fc96034c01ac,
ZA0531000M,Person,00,0bd2bde6-7e4f-4af4-9a22-b4205c973010,
MDTA1553000H,Person,07,23508b23-9e44-4aee-a356-08784dee2bf2,
MDTA1553000H,Person,24,23508b23-9e44-4aee-a356-08784dee2bf2,
